Sate,City,College name,College URL,Department,Cource,Description,img_url,related_jobs
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Computer Science,BCA-Bachelor of Computer Applications,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Computer Science,"BSc CMS-Bachelor of Science (BSc) in Computer Sc, Maths, Statistics ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Computer Science,"BSc CME-Bachelor of Science (BSc) in Computer Sc, Maths, Electronics ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,"Bachelor of Science (B.Sc) in Animation with International Moving Image Society, UK ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,"Bachelor of Science (B.Sc) in Biochemistry, Genetics and Biotechnology (BcGBt) ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,"Bachelor of Science (B.Sc) in Chemistry, Microbiology, Biotechnology (CMBt) ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,"Bachelor of Science (B.Sc) in Digital Film Making integrated with International Moving Image Society, UK ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,"Bachelor of Science (B.Sc) in Gaming with International Moving Image Society, UK ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,"Bachelor of Science (B.Sc) in Physics, Mathematics, Computer Science ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,"Bachelor of Science (B.Sc) in Renewable Energy, Physics, Computer Science ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Science (B.Sc) in Graphics & VFX with Arena Certified Expert in Graphic Design & VFX,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Science (B.Sc) (Professional)in Forensic Science,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,"Bachelor of Science (B.Sc) (Honors) in Data Science and Analytics Integrated with Institute of Analytics (IoA-UK) + Royal Economics Society, UK + Royal Statistical Society (RSS-UK) ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Science (B.Sc) (Honors) in Forensic Science,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) in Artificial Intelligence in collaboration with Wiley ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) in Cloud Technology and Information Security and Information Security integrated with Certification in CompTIA Cloud Essential / CompTIA Security+ ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) in Cybersecurity program in collaboration with EC-Council ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) in Data Analytics ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) in Intelligent Process Automation integrated with RPA Developer Certificate by UiPath ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) in Internet of Things integrated with Certification in IoT Fundamentals - Connecting Things from Cisco ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) in Mobile Application and Information Security integrated with Certification in CompTIA Security+ / Apple iOS Application Development with Swift ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) in Mobile Application and Cloud Technology integrated with Certification in CompTIA Cloud Essential / Apple iOS Application Development with Swift ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) in User Interface and User Experience integrated with UX Designer Certification (IDF) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Computer Science,Bachelor of Computer Application (BCA) Elective in Bachelor of Computer Application (BCA-Electives) integrated with Certification in CompTIA Server+,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Computer Science,Bachelor of Computer Application [BCA],,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Computer Science,BCA with Analytics,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Computer Science,"B.Sc Computer Science,Mathematics & Statistics",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Computer Science,"B.Sc Computer Science,Mathematics & Statistics",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Computer Science,"B.Sc Physics, Mathematics, Electronics ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Computer Science,"B.Sc Physics, Mathematics, Computer science ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Computer Science,"B.Sc Mathematics, Statistics, Economics",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Mathematics,"BSc CME-Bachelor of Science (BSc) in Computer Sc, Maths, Electronics ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Mathematics,"BSc CMS-Bachelor of Science (BSc) in Computer Sc, Maths, Statistics ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Mathematics,"BSc EMS-Bachelor of Science (BSc) Economics, Mathematics, Statistics ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Mathematics,"BSc PCM-Bachelor of Science (BSc) in Physics, Chemistry, Maths ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Mathematics,"BSc PME-Bachelor of Science (BSc) in Physics, Maths, Electronics",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Statistics,"BSc CMS-Bachelor of Science (BSc) in Computer Sc, Maths, Statistics ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Statistics,"BSc EMS-Bachelor of Science (BSc) Economics, Mathematics, Statistics",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Business Management,Bachelor of Business Administration (BBA) - Bangalore Central Campus ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Delhi,Delhi,CHRIST(Deemed to be University),https://www.christuniversity.in/,Business Management,BBA - Delhi NCR Campus,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Business Management,BBA (Honours) - Bangalore Bannerghatta Road Campus ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Delhi,Delhi,CHRIST(Deemed to be University),https://www.christuniversity.in/,Business Management,BBA (Honours) - Delhi NCR Campus,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Delhi,Delhi,CHRIST(Deemed to be University),https://www.christuniversity.in/,Business Management,BBA (Fin Tech Honours) - Delhi NCR Campus,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Maharashtra,Pune,CHRIST(Deemed to be University),https://www.christuniversity.in/,Business Management,BBA (Business Analytics) - Pune Lavasa Campus,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Delhi,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Business Management,BBA (Finance and International Business) - Bangalore Bannerghatta Road Campus,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Business Administration (BBA) in Corporate BBA ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Business Administration (BBA) in (WOW – World of Work) Special Emphasis on Entrepreneurship,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in Aviation Management ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in Branding and Entrepreneurship ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in Digital Business ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in Financial Services Integrated with Chartered Insurance Institute (CII - UK) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in International Business Integrated with Chartered Institute of Marketing (CIM - UK) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in International Finance with Chartered Global Management Accountant (CGMA - UK) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in Strategy & Leadership integrated with Harvard Business Publishing Simulations and certifications and Institute of Leadership & Management (ILM-UK) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in Tourism and Hospitality Management Accredited by Institute of Hospitality ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,"Bachelor of Management Studies (BMS) in International Marketing integrated with Digital Marketing Institute of (Dublin), Ireland * ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in Event Management ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Business Management,Bachelor of Management Studies (BMS) in Specialization in Sports Management,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Business Management,Bachelor of Busines Administration [BBA],,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Business Management,BBA (Integrated with CGMA) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Business Management,BBA Aviation Management ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,Business Management,BBA Business Analytics ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,School of Law,"Bachelor of Law (BA., LLB) (Honours) ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,School of Law,"Bachelor of Law (BBA., LLB) (Honours)",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,School of Law,BA.LLB,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,School of Law,BCOM.LLB,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Kristu Jayanti College,http://kristujayanti.edu.in/home/,School of Law,BBA.LLB,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Alliance University,https://www.alliance.edu.in/,School of Law,BA LLB. (Hons.),,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,Alliance University,https://www.alliance.edu.in/,School of Law,BBA LLB. (Hons.),,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Allied Health Care,B.Sc. Anesthesia Technology,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Allied Health Care,B.Sc. Cancer Biology,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Allied Health Care,B.Sc. Cardiac Technology,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Allied Health Care,B.Sc. Critical Care Technology,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Allied Health Care,B.Sc. Dialysis,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Allied Health Care,B.Sc. Hospital Administration,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Allied Health Care,B.Sc. Medical Lab Technology,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Allied Health Care,B.Sc. Medical Record Technology,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Allied Health Care,B.Sc. Nuclear Medicine Technology,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
